,Var21,Var38,Var44,Var65,Var73,Var76,Var85,Var109,Var112,Var113,Var123,Var125,Var126,Var133,Var134,Var144,Var160,Var173,Var189,Var196,Var197,Var205,Var207,Var210,Var211,Var217,Var218,Var220,Var221,Var222,Var227,Var228,Var229,Var126_na,Var189_na
6151,164.0,2811942.0,0.0,9.0,30.0,1267280.0,6.0,40.0,16.0,410608.0,42.0,51525.0,-0.05740560122613905,5450050.0,716128.0,9.0,30.0,0.0,273.3267882187938,0.0,34.0,2.0,10.0,5.0,0.0,8023.0,1.0,2711.0,4.0,1484.0,2.0,8.0,0.0,1,1
6152,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-748792.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,34.0,2.0,10.0,5.0,1.0,2473.0,2.0,2571.0,4.0,601.0,2.0,8.0,0.0,0,1
6153,20.0,10886400.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,140344.0,18.0,0.0,4.0,766870.0,980520.0,9.0,2.0,0.0,273.3267882187938,0.0,15.0,2.0,10.0,5.0,0.0,7637.0,1.0,2337.0,4.0,814.0,2.0,8.0,0.0,0,1
6154,140.0,1171776.0,0.0,9.0,36.0,4780816.0,2.0,32.0,56.0,1644276.0,24.0,187731.0,-20.0,7596050.0,475220.0,9.0,36.0,0.0,582.0,0.0,192.0,0.0,10.0,5.0,1.0,3007.0,0.0,613.0,4.0,2512.0,2.0,8.0,0.0,0,0
6155,124.0,0.0,0.0,9.0,152.0,34680.0,4.0,24.0,32.0,-29326.44,0.0,4851.0,-0.05740560122613905,1260915.0,89930.0,27.0,44.0,0.0,486.0,0.0,2.0,2.0,10.0,5.0,0.0,975.0,2.0,1059.0,4.0,824.0,2.0,2.0,0.0,1,0
6156,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-2741072.0,62.14946224636878,26720.4071372461,-26.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,188.0,2.0,10.0,5.0,1.0,7101.0,2.0,1133.0,4.0,674.0,2.0,8.0,0.0,0,1
6157,172.0,3272940.0,0.0,9.0,46.0,3052560.0,6.0,32.0,48.0,-17634.84,48.0,0.0,-0.05740560122613905,5305400.0,39356.0,18.0,30.0,0.0,273.3267882187938,0.0,180.0,3.0,10.0,5.0,0.0,5232.0,2.0,2437.0,4.0,187.0,2.0,8.0,0.0,1,1
6158,176.0,708.0,0.0,9.0,52.0,908584.0,16.0,72.0,32.0,-25803.56,6.0,71046.0,-0.05740560122613905,1547890.0,1111700.0,0.0,20.0,0.0,273.3267882187938,0.0,105.0,0.0,10.0,5.0,0.0,1488.0,2.0,2237.0,4.0,1921.0,2.0,8.0,1.0,1,1
6159,184.0,1032702.0,0.0,27.0,260.0,1921224.0,2.0,48.0,40.0,-335557.2,24.0,360.0,4.0,4536925.0,21552.0,36.0,58.0,0.0,354.0,0.0,111.0,2.0,4.0,5.0,0.0,6756.0,2.0,224.0,4.0,1762.0,3.0,15.0,2.0,0,0
6160,468.0,0.0,0.0,9.0,24.0,336600.0,48.0,184.0,136.0,-18684.56,0.0,0.0,4.0,297075.0,267724.0,0.0,54.0,0.0,273.3267882187938,0.0,15.0,0.0,10.0,5.0,0.0,2293.0,1.0,99.0,4.0,997.0,2.0,8.0,0.0,0,1
6161,208.0,4633866.0,0.0,72.0,112.0,1546928.0,12.0,24.0,32.0,-170385.6,66.0,7029.0,-30.0,1640255.0,1001930.0,27.0,24.0,0.0,273.3267882187938,0.0,191.0,2.0,10.0,5.0,0.0,7761.0,1.0,268.0,4.0,2382.0,2.0,2.0,0.0,0,1
6162,304.0,3109644.0,0.0,45.0,174.0,884464.0,18.0,88.0,128.0,215806.8,108.0,7488.0,26.0,4815170.0,1027628.0,27.0,32.0,0.0,273.3267882187938,0.0,55.0,0.0,4.0,5.0,0.0,3756.0,2.0,224.0,4.0,1762.0,3.0,25.0,2.0,0,1
6163,216.0,16674.0,0.0,9.0,98.0,1077328.0,8.0,48.0,80.0,39166.84,12.0,19197.0,-0.05740560122613905,286125.0,383230.0,0.0,12.0,0.0,273.3267882187938,0.0,30.0,3.0,10.0,5.0,0.0,8320.0,1.0,269.0,4.0,1650.0,2.0,8.0,2.0,1,1
6164,128.0,259230.0,0.0,9.0,26.0,5529600.0,0.0,32.0,64.0,121254.0,6.0,0.0,4.0,9396050.0,34652.0,9.0,44.0,0.0,273.3267882187938,0.0,69.0,0.0,10.0,5.0,0.0,5396.0,1.0,2642.0,4.0,2145.0,2.0,8.0,0.0,0,1
6165,148.0,6149940.0,0.0,9.0,38.0,4026000.0,0.0,32.0,48.0,180977.6,78.0,10998.0,14.0,3909235.0,133902.0,9.0,24.0,0.0,273.3267882187938,0.0,158.0,2.0,10.0,5.0,0.0,4061.0,2.0,1797.0,4.0,938.0,2.0,8.0,0.0,0,1
6166,144.0,8812800.0,0.0,18.0,16.0,745904.0,2.0,48.0,24.0,118676.0,102.0,0.0,-8.0,2043730.0,81982.0,9.0,10.0,0.0,216.0,0.0,168.0,2.0,10.0,5.0,1.0,812.0,1.0,1075.0,4.0,725.0,2.0,8.0,0.0,0,0
6167,88.0,9658380.0,0.0,27.0,50.0,633616.0,2.0,8.0,8.0,135536.0,48.0,3933.0,4.0,3810090.0,70278.0,0.0,18.0,4.0,273.3267882187938,0.0,158.0,2.0,10.0,5.0,0.0,1159.0,2.0,1049.0,4.0,1293.0,2.0,8.0,2.0,0,1
6168,108.0,2073600.0,0.0,9.0,52.0,4692448.0,0.0,32.0,56.0,-325623.2,24.0,558.0,-0.05740560122613905,5576650.0,26302.0,9.0,26.0,0.0,156.0,0.0,2.0,2.0,8.0,5.0,0.0,6484.0,2.0,1236.0,6.0,870.0,1.0,22.0,0.0,1,0
6169,344.0,5096784.0,0.0,18.0,104.0,3149736.0,2.0,56.0,64.0,174090.4,138.0,14994.0,44.0,3616515.0,759120.0,27.0,68.0,0.0,276.0,0.0,15.0,2.0,10.0,5.0,0.0,2664.0,1.0,1848.0,4.0,1593.0,2.0,8.0,1.0,0,0
6170,108.0,3071430.0,0.0,18.0,82.0,1828296.0,4.0,32.0,48.0,-55601.2,30.0,42138.0,-24.0,3646365.0,339634.0,18.0,16.0,0.0,273.3267882187938,0.0,124.0,1.0,10.0,5.0,1.0,1256.0,2.0,2581.0,4.0,430.0,2.0,8.0,0.0,0,1
6171,56.0,2073600.0,0.0,9.0,12.0,347712.0,4.0,16.0,8.0,-566508.0,24.0,0.0,-12.0,0.0,1016280.0,0.0,0.0,0.0,222.0,0.0,90.0,2.0,10.0,3.0,0.0,2396.0,2.0,848.0,4.0,102.0,2.0,8.0,0.0,0,0
6172,196.0,347244.0,0.0,9.0,110.0,799840.0,16.0,88.0,40.0,353007.6,24.0,8505.0,-0.05740560122613905,437605.0,915518.0,0.0,6.0,0.0,168.0,0.0,34.0,2.0,5.0,5.0,0.0,6910.0,1.0,1177.0,3.0,1859.0,4.0,2.0,2.0,1,0
6173,144.0,10191960.0,0.0,9.0,38.0,7608.0,0.0,32.0,8.0,87648.8,120.0,61668.0,-0.05740560122613905,282345.0,85080.0,18.0,10.0,0.0,276.0,0.0,180.0,3.0,10.0,5.0,0.0,5400.0,2.0,743.0,4.0,2125.0,2.0,8.0,0.0,1,0
6174,128.0,2495454.0,0.0,9.0,16.0,584968.0,10.0,32.0,40.0,112266.0,18.0,0.0,4.0,2588290.0,461824.0,9.0,16.0,0.0,273.3267882187938,0.0,158.0,2.0,5.0,5.0,0.0,2453.0,1.0,852.0,0.0,728.0,0.0,29.0,0.0,0,1
6175,300.0,1418790.0,0.0,9.0,120.0,213224.0,8.0,32.0,72.0,314669.2,120.0,12699.0,-0.05740560122613905,378085.0,516426.0,9.0,54.0,0.0,180.0,0.0,126.0,2.0,10.0,5.0,0.0,7911.0,2.0,1002.0,4.0,2040.0,2.0,2.0,2.0,1,0
6176,168.0,6022740.0,0.0,9.0,34.0,551912.0,4.0,40.0,32.0,85521.6,90.0,3213.0,4.0,2395465.0,885370.0,9.0,18.0,0.0,273.3267882187938,0.0,129.0,2.0,10.0,5.0,0.0,6567.0,2.0,652.0,4.0,865.0,2.0,8.0,0.0,0,1
6177,0.0,0.0,0.0,9.0,94.0,0.0,0.0,61.575502571295,0.0,0.0,0.0,138888.0,6.0,0.0,0.0,9.0,0.0,0.0,273.3267882187938,0.0,180.0,0.0,10.0,3.0,0.0,7796.0,1.0,1175.0,4.0,929.0,2.0,8.0,1.0,0,1
6178,56.0,0.0,0.0,18.0,22.0,5107840.0,2.0,0.0,32.0,276408.4,0.0,0.0,4.0,3109775.0,2744760.0,0.0,8.0,0.0,348.0,0.0,196.0,2.0,5.0,5.0,0.0,5813.0,2.0,318.0,0.0,2519.0,0.0,8.0,0.0,0,0
6179,124.0,2358336.0,0.0,9.0,118.0,4147200.0,0.0,32.0,48.0,57633.6,30.0,52857.0,-0.05740560122613905,7776000.0,0.0,27.0,36.0,0.0,240.0,0.0,2.0,2.0,4.0,5.0,0.0,245.0,1.0,224.0,5.0,1762.0,3.0,11.0,2.0,1,0
6180,40.0,0.0,0.0,9.0,126.0,22320.0,6.0,16.0,32.0,-1207.7160000000001,0.0,52002.0,-0.05740560122613905,0.0,0.0,9.0,0.0,0.0,336.0,0.0,194.0,0.0,10.0,5.0,0.0,6172.0,2.0,1048.0,4.0,1491.0,2.0,2.0,1.0,1,0
6181,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-1876548.0,62.14946224636878,26720.4071372461,-16.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,144.0,0.0,88.0,2.0,10.0,5.0,0.0,2360.0,1.0,1665.0,4.0,44.0,2.0,8.0,0.0,0,0
6182,180.0,8980860.0,0.0,9.0,20.0,1036016.0,0.0,32.0,24.0,70103.2,120.0,0.0,4.0,1084805.0,130096.0,9.0,18.0,0.0,273.3267882187938,0.0,15.0,2.0,10.0,5.0,0.0,366.0,2.0,1553.0,4.0,2245.0,2.0,8.0,0.0,0,1
6183,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-193373.2,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,22.0,3.0,10.0,5.0,1.0,6027.0,1.0,1075.0,4.0,725.0,2.0,8.0,0.0,0,1
6184,20.0,0.0,0.0,9.0,66.0,0.0,0.0,0.0,0.0,9518.84,0.0,576.0,42.0,82235.0,6642.0,0.0,6.0,0.0,462.0,0.0,158.0,2.0,10.0,5.0,0.0,3022.0,2.0,2206.0,4.0,1698.0,2.0,8.0,2.0,0,0
6185,124.0,1387680.0,0.0,27.0,122.0,4147200.0,4.0,32.0,48.0,171891.6,18.0,43281.0,-0.05740560122613905,6748050.0,691200.0,9.0,32.0,0.0,273.3267882187938,0.0,98.0,0.0,10.0,5.0,0.0,1348.0,1.0,973.0,4.0,1936.0,2.0,2.0,0.0,1,1
6186,368.0,326850.0,0.0,36.0,180.0,758480.0,10.0,88.0,128.0,-164359.6,114.0,5724.0,26.0,568440.0,133616.0,18.0,48.0,0.0,282.0,0.0,178.0,2.0,4.0,3.0,0.0,7958.0,2.0,224.0,4.0,1762.0,3.0,26.0,2.0,0,0
6187,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-2024852.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,158.0,2.0,10.0,5.0,1.0,1933.0,2.0,2172.0,4.0,2411.0,2.0,8.0,0.0,0,1
6188,572.0,16794.0,0.0,27.0,100.0,2012552.0,32.0,112.0,136.0,-2650.284,6.0,17712.0,-0.05740560122613905,1397205.0,526308.0,9.0,100.0,0.0,273.3267882187938,0.0,158.0,2.0,10.0,5.0,0.0,2102.0,1.0,342.0,4.0,2421.0,2.0,8.0,1.0,1,1
6189,316.0,4532280.0,0.0,27.0,154.0,3281760.0,10.0,136.0,112.0,133733.2,60.0,44883.0,30.0,5268800.0,226226.0,9.0,40.0,0.0,324.0,0.0,196.0,2.0,4.0,5.0,0.0,4530.0,1.0,1974.0,6.0,1451.0,3.0,26.0,2.0,0,0
6190,104.0,1510734.0,0.0,9.0,64.0,2073600.0,2.0,16.0,24.0,-1094788.0,42.0,31464.0,-18.0,3821940.0,108808.0,0.0,20.0,0.0,162.0,0.0,103.0,3.0,10.0,5.0,1.0,2572.0,1.0,2297.0,4.0,2578.0,2.0,8.0,1.0,0,0
6191,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,10.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-446560.0,62.14946224636878,26720.4071372461,-26.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,180.0,2.0,10.0,5.0,1.0,4256.0,1.0,411.0,4.0,2360.0,2.0,8.0,0.0,0,1
6192,136.0,1440510.0,0.0,18.0,28.0,0.0,16.0,32.0,0.0,224448.8,24.0,0.0,4.0,39025.0,3416380.0,9.0,4.0,0.0,282.0,0.0,67.0,0.0,10.0,5.0,0.0,1100.0,2.0,2580.0,4.0,2523.0,2.0,8.0,0.0,0,0
6193,136.0,3890208.0,0.0,9.0,54.0,0.0,10.0,24.0,0.0,-6899.72,48.0,2268.0,-30.0,201030.0,2155220.0,27.0,6.0,0.0,258.0,0.0,158.0,2.0,10.0,5.0,0.0,7383.0,1.0,374.0,4.0,411.0,2.0,8.0,0.0,0,0
6194,140.0,10919640.0,0.0,18.0,30.0,22816.0,0.0,40.0,8.0,164006.4,144.0,43011.0,6.0,0.0,53390.0,0.0,0.0,0.0,234.0,0.0,15.0,2.0,10.0,5.0,0.0,1558.0,1.0,1480.0,4.0,1610.0,2.0,8.0,0.0,0,0
6195,28.0,3628800.0,0.0,18.0,104.0,2296.0,0.0,16.0,16.0,98429.2,6.0,12708.0,12.0,5052750.0,1413666.0,27.0,4.0,0.0,228.0,0.0,196.0,1.0,10.0,5.0,0.0,6196.0,2.0,1423.0,4.0,2504.0,2.0,8.0,1.0,0,0
6196,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,8.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-812016.0,62.14946224636878,26720.4071372461,4.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,57.0,2.0,10.0,5.0,0.0,4837.0,1.0,1115.0,4.0,1737.0,2.0,8.0,0.0,0,1
6197,236.0,5467920.0,0.0,18.0,132.0,1604048.0,8.0,56.0,40.0,127152.4,96.0,5148.0,-0.05740560122613905,2888500.0,951784.0,45.0,36.0,0.0,216.0,0.0,15.0,2.0,10.0,5.0,0.0,8071.0,1.0,1720.0,4.0,1048.0,2.0,2.0,1.0,1,0
6198,292.0,10704.0,0.0,9.0,16.0,2364480.0,0.0,56.0,104.0,275510.8,30.0,0.0,-30.0,3136220.0,0.0,0.0,108.0,0.0,273.3267882187938,0.0,158.0,1.0,10.0,5.0,0.0,3157.0,1.0,2253.0,4.0,51.0,2.0,8.0,0.0,0,1
6199,88.0,1878.0,0.0,9.0,152.0,6936.0,14.0,48.0,16.0,-18380.44,6.0,47916.0,26.0,1090.0,34076.0,18.0,2.0,0.0,246.0,0.0,2.0,0.0,10.0,5.0,0.0,3877.0,2.0,1235.0,4.0,25.0,2.0,2.0,1.0,0,0
6200,0.0,0.0,0.0,18.0,74.0,0.0,0.0,61.575502571295,0.0,0.0,0.0,41760.0,24.0,0.0,0.0,0.0,0.0,0.0,273.3267882187938,0.0,42.0,3.0,10.0,5.0,0.0,4882.0,1.0,73.0,4.0,1568.0,2.0,8.0,0.0,0,1
6201,156.0,2392452.0,0.0,18.0,18.0,1322584.0,6.0,40.0,16.0,306643.6,48.0,0.0,-8.0,3877570.0,993642.0,0.0,26.0,0.0,138.0,0.0,1.0,2.0,8.0,5.0,0.0,4694.0,1.0,1506.0,6.0,562.0,1.0,7.0,0.0,0,0
6202,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,4.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-3067680.0,62.14946224636878,26720.4071372461,-20.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,2.0,2.0,5.0,5.0,1.0,3830.0,2.0,321.0,3.0,230.0,0.0,8.0,0.0,0,1
6203,452.0,403056.0,0.0,9.0,58.0,1156168.0,20.0,120.0,152.0,459372.0,120.0,819.0,-26.0,826095.0,657834.0,9.0,64.0,0.0,273.3267882187938,0.0,98.0,0.0,10.0,5.0,0.0,7097.0,1.0,630.0,4.0,1834.0,2.0,8.0,2.0,0,1
6204,0.0,0.0,0.0,9.0,70.0,0.0,0.0,61.575502571295,0.0,0.0,0.0,8505.0,46.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,15.0,0.0,10.0,5.0,0.0,2222.0,1.0,1766.0,4.0,1655.0,2.0,8.0,1.0,0,0
6205,68.0,0.0,0.0,9.0,56.0,15264.0,6.0,40.0,24.0,6120.8,0.0,47142.0,-0.05740560122613905,11700.0,10456.0,0.0,6.0,0.0,276.0,0.0,12.0,2.0,10.0,5.0,0.0,5576.0,1.0,2494.0,4.0,1666.0,2.0,8.0,1.0,1,0
6206,140.0,0.0,0.0,18.0,72.0,156024.0,0.0,56.0,80.0,-1748440.0,0.0,54963.0,-22.0,121885.0,22032.0,9.0,34.0,0.0,273.3267882187938,0.0,3.0,2.0,5.0,5.0,1.0,3927.0,2.0,1648.0,3.0,2284.0,4.0,8.0,2.0,0,1
6207,0.0,0.0,0.0,9.0,46.0,0.0,0.0,61.575502571295,0.0,18344.0,0.0,196272.0,22.0,0.0,0.0,0.0,0.0,0.0,273.3267882187938,0.0,164.0,2.0,10.0,5.0,0.0,7822.0,2.0,1612.0,4.0,2127.0,2.0,8.0,0.0,0,1
6208,320.0,437730.0,0.0,27.0,104.0,735752.0,18.0,104.0,80.0,117739.6,42.0,21492.0,-0.05740560122613905,1007740.0,225822.0,18.0,58.0,0.0,240.0,0.0,180.0,2.0,8.0,5.0,0.0,2572.0,1.0,1236.0,6.0,870.0,1.0,22.0,1.0,1,0
6209,256.0,0.0,0.0,9.0,30.0,43584.0,26.0,40.0,48.0,-14966.0,0.0,207.0,4.0,69190.0,63774.0,9.0,20.0,0.0,273.3267882187938,0.0,10.0,2.0,10.0,5.0,0.0,2921.0,2.0,416.0,4.0,2094.0,2.0,8.0,0.0,0,1
6210,80.0,1425690.0,0.0,9.0,16.0,633640.0,8.0,16.0,8.0,263935.6,18.0,0.0,4.0,3423515.0,2488120.0,0.0,10.0,0.0,264.0,0.0,118.0,2.0,10.0,5.0,0.0,231.0,2.0,2089.0,4.0,2069.0,2.0,8.0,0.0,0,0
6211,237.15696174127677,0.0,0.0,9.0,12.0,0.0,0.0,61.575502571295,0.0,16097.2,0.0,0.0,4.0,0.0,0.0,11.660720296196567,0.0,0.0,273.3267882187938,0.0,15.0,3.0,10.0,5.0,0.0,7660.0,2.0,2215.0,4.0,1623.0,2.0,8.0,0.0,0,1
6212,40.0,0.0,0.0,9.0,32.0,32368.0,2.0,16.0,32.0,-1822424.0,0.0,27945.0,-8.0,6690.0,13518.0,0.0,4.0,0.0,273.3267882187938,0.0,103.0,0.0,7.0,5.0,1.0,5206.0,2.0,1647.0,0.0,2559.0,0.0,29.0,0.0,0,1
6213,96.0,2990586.0,0.0,45.0,66.0,2073600.0,0.0,16.0,24.0,199195.6,42.0,14067.0,-0.05740560122613905,4095845.0,172800.0,0.0,24.0,0.0,273.3267882187938,0.0,184.0,2.0,8.0,5.0,0.0,3007.0,0.0,1506.0,6.0,562.0,1.0,9.0,2.0,1,1
6214,208.0,264840.0,0.0,9.0,108.0,667784.0,6.0,32.0,16.0,-426720.0,12.0,2808.0,-0.05740560122613905,2599805.0,281890.0,9.0,38.0,0.0,144.0,0.0,25.0,2.0,10.0,5.0,0.0,3877.0,2.0,2695.0,4.0,946.0,2.0,8.0,0.0,1,0
6215,644.0,6196320.0,0.0,36.0,136.0,0.0,4.0,24.0,0.0,83165.2,498.0,27630.0,-0.05740560122613905,286400.0,1417552.0,18.0,88.0,0.0,354.0,0.0,10.0,2.0,10.0,1.0,0.0,5220.0,2.0,1989.0,4.0,2488.0,2.0,2.0,1.0,1,0
6216,104.0,1328448.0,0.0,18.0,146.0,2764808.0,0.0,24.0,32.0,-70905.6,18.0,10809.0,-18.0,4978545.0,691200.0,27.0,24.0,0.0,408.0,0.0,87.0,2.0,10.0,5.0,1.0,7219.0,2.0,544.0,4.0,1710.0,2.0,26.0,1.0,0,0
6217,0.0,0.0,0.0,9.0,72.0,0.0,0.0,61.575502571295,0.0,0.0,0.0,1368.0,-0.05740560122613905,0.0,0.0,36.0,0.0,0.0,144.0,0.0,103.0,2.0,10.0,1.0,0.0,349.0,1.0,814.0,4.0,237.0,2.0,8.0,1.0,1,0
6218,252.0,28728.0,0.0,36.0,120.0,58160.0,22.0,120.0,40.0,-46707.6,12.0,21816.0,-0.05740560122613905,125555.0,32662.0,9.0,54.0,0.0,240.0,0.0,2.0,2.0,10.0,5.0,0.0,2099.0,1.0,1103.0,4.0,489.0,2.0,2.0,2.0,1,0
6219,128.0,9849600.0,0.0,9.0,152.0,0.0,0.0,32.0,0.0,-162133.6,114.0,4275.0,-16.0,821635.0,172800.0,36.0,6.0,0.0,273.3267882187938,0.0,111.0,3.0,4.0,5.0,1.0,3007.0,0.0,224.0,6.0,1762.0,3.0,25.0,1.0,0,1
6220,200.0,0.0,0.0,45.0,70.0,2311504.0,4.0,64.0,96.0,-1513712.0,0.0,9414.0,-20.0,2544630.0,68876.0,9.0,54.0,0.0,273.3267882187938,0.0,2.0,0.0,10.0,5.0,1.0,3007.0,0.0,2634.0,4.0,1158.0,2.0,8.0,2.0,0,1
6221,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,4.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-1465340.0,62.14946224636878,26720.4071372461,-20.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,50.0,3.0,10.0,5.0,1.0,3007.0,0.0,1207.0,4.0,1466.0,2.0,8.0,0.0,0,1
6222,412.0,7812.0,0.0,9.0,56.0,217504.0,18.0,80.0,144.0,-15328.0,6.0,16191.0,32.0,492740.0,114868.0,0.0,92.0,0.0,273.3267882187938,0.0,146.0,2.0,10.0,5.0,0.0,3864.0,2.0,1355.0,4.0,2555.0,2.0,8.0,2.0,0,1
6223,600.0,1757184.0,0.0,18.0,58.0,1329152.0,18.0,136.0,240.0,153474.8,120.0,95616.0,34.0,1063030.0,609202.0,0.0,118.0,0.0,273.3267882187938,0.0,179.0,2.0,10.0,5.0,0.0,3007.0,0.0,169.0,4.0,845.0,2.0,8.0,1.0,0,1
6224,60.0,673896.0,0.0,9.0,20.0,0.0,4.0,24.0,0.0,333955.6,6.0,0.0,4.0,7607000.0,1220616.0,9.0,12.0,0.0,273.3267882187938,0.0,103.0,2.0,10.0,5.0,0.0,6505.0,1.0,1943.0,4.0,2154.0,2.0,8.0,0.0,0,1
6225,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,10.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-76587.6,62.14946224636878,26720.4071372461,-14.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,43.0,2.0,10.0,5.0,1.0,4565.0,1.0,1074.0,4.0,1411.0,2.0,8.0,0.0,0,1
6226,76.0,0.0,0.0,9.0,88.0,0.0,2.0,8.0,0.0,-23338.56,0.0,6534.0,10.0,26920.0,30410.0,18.0,24.0,0.0,273.3267882187938,0.0,155.0,0.0,10.0,5.0,0.0,1703.0,1.0,1225.0,4.0,2310.0,2.0,8.0,1.0,0,1
6227,156.0,4352118.0,0.0,27.0,62.0,3258824.0,2.0,48.0,24.0,-84416.4,54.0,5823.0,38.0,1369505.0,770000.0,9.0,32.0,0.0,273.3267882187938,0.0,15.0,2.0,10.0,5.0,0.0,4169.0,1.0,2285.0,4.0,1248.0,2.0,8.0,1.0,0,1
6228,148.0,2645274.0,0.0,18.0,34.0,2996264.0,4.0,40.0,40.0,120393.2,36.0,3483.0,10.0,6135650.0,548804.0,9.0,30.0,0.0,348.0,0.0,193.0,2.0,10.0,5.0,0.0,5903.0,1.0,1797.0,4.0,938.0,2.0,8.0,0.0,0,0
6229,60.0,0.0,0.0,9.0,124.0,11136.0,4.0,32.0,32.0,-3093.0,0.0,4473.0,38.0,29070.0,4088.0,18.0,10.0,0.0,210.0,0.0,196.0,2.0,10.0,5.0,0.0,1463.0,2.0,1834.0,4.0,2394.0,2.0,2.0,2.0,0,0
6230,240.0,1911534.0,0.0,45.0,114.0,2530488.0,2.0,32.0,64.0,170441.6,84.0,15363.0,-0.05740560122613905,790135.0,720442.0,9.0,14.0,0.0,342.0,0.0,64.0,2.0,10.0,5.0,0.0,2797.0,1.0,353.0,4.0,1920.0,2.0,2.0,1.0,1,0
6231,124.0,4665600.0,0.0,27.0,48.0,0.0,12.0,32.0,0.0,134004.4,54.0,9720.0,22.0,83980.0,2226360.0,0.0,2.0,0.0,288.0,0.0,168.0,2.0,10.0,5.0,0.0,8221.0,2.0,202.0,4.0,2643.0,2.0,8.0,0.0,0,0
6232,237.15696174127677,0.0,0.0,9.0,12.0,0.0,0.0,61.575502571295,0.0,-819652.0,0.0,0.0,4.0,0.0,0.0,11.660720296196567,0.0,0.0,273.3267882187938,0.0,0.0,2.0,10.0,5.0,0.0,5734.0,2.0,2494.0,4.0,1666.0,2.0,8.0,0.0,0,1
6233,660.0,4433844.0,0.0,45.0,262.0,2783968.0,108.0,176.0,272.0,131512.0,126.0,6489.0,-0.05740560122613905,4733125.0,409894.0,27.0,70.0,0.0,282.0,0.0,191.0,2.0,4.0,0.0,0.0,3934.0,1.0,224.0,4.0,1762.0,3.0,15.0,2.0,1,0
6234,80.0,7451580.0,0.0,18.0,20.0,30768.0,10.0,8.0,64.0,299103.2,18.0,0.0,-26.0,5281050.0,418808.0,9.0,4.0,0.0,273.3267882187938,0.0,47.0,2.0,10.0,5.0,0.0,406.0,2.0,1833.0,4.0,1391.0,2.0,8.0,0.0,0,1
6235,204.0,104394.0,0.0,36.0,80.0,994104.0,6.0,32.0,88.0,-1022396.0,36.0,14994.0,-22.0,1059955.0,257784.0,0.0,30.0,0.0,252.0,0.0,42.0,2.0,10.0,5.0,1.0,7035.0,1.0,939.0,4.0,326.0,2.0,8.0,1.0,0,0
6236,237.15696174127677,2542855.7024060315,0.17063976050559929,14.98720682302772,6.0,1469236.5344273201,8.603614591418117,61.575502571295,66.41268433307462,-2618156.0,62.14946224636878,26720.4071372461,-18.0,2280445.402483646,437493.0191817275,11.660720296196567,39.23006985253354,0.007983146690320434,273.3267882187938,0.0,103.0,2.0,10.0,5.0,1.0,7406.0,2.0,1299.0,4.0,1873.0,2.0,8.0,0.0,0,1
